state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
mt,2013,lower,HB 357,MTV00008239,lower,DO PASS AS AMENDED,2013-03-25 00:00:00,other,11,7,0
mt,2013,lower,HB 377,MTV00008240,lower,Do Pass,2013-03-28 00:00:00,other,60,39,1
mt,2013,lower,HB 378,MTV00008241,lower,Do Pass,2013-03-28 00:00:00,other,82,17,1
mt,2013,lower,HB 402,MTV00008242,upper,Do Concur,2013-03-27 00:00:00,other,47,2,1
mt,2013,lower,HB 404,MTV00008243,lower,Do Pass,2013-03-28 00:00:00,other,58,41,1
mt,2013,lower,HB 420,MTV00008244,lower,Do Pass,2013-03-28 00:00:00,other,70,29,1
mt,2013,lower,HB 443,MTV00008245,lower,Do Pass,2013-03-28 00:00:00,other,58,42,0
mt,2013,lower,HB 443,MTV00008246,lower,DO PASS AS AMENDED,2013-03-25 00:00:00,other,15,4,0
mt,2013,lower,HB 454,MTV00008247,lower,Do Pass,2013-03-28 00:00:00,other,64,35,1
mt,2013,lower,HB 455,MTV00008248,upper,Do Concur,2013-03-27 00:00:00,other,49,0,1
mt,2013,lower,HB 462,MTV00008249,upper,Do Concur,2013-03-27 00:00:00,other,49,0,1
mt,2013,lower,HB 465,MTV00008250,upper,Do Concur,2013-03-28 00:00:00,other,33,14,3
mt,2013,lower,HB 465,MTV00008251,upper,BE CONCURRED IN,2013-03-25 00:00:00,other,9,0,0
mt,2013,lower,HB 472,MTV00008252,lower,Do Pass,2013-03-28 00:00:00,other,77,22,1
mt,2013,lower,HB 509,MTV00008253,lower,Do Pass,2013-03-28 00:00:00,other,87,12,1
mt,2013,lower,HB 559,MTV00008254,lower,Do Pass,2013-03-28 00:00:00,other,95,4,1
mt,2013,lower,HB 565,MTV00008255,lower,Do Pass,2013-03-28 00:00:00,other,57,42,1
mt,2013,lower,HB 575,MTV00008256,lower,Do Pass,2013-03-28 00:00:00,other,95,4,1
mt,2013,lower,HB 580,MTV00008257,lower,Do Pass,2013-03-27 00:00:00,other,82,16,2
mt,2013,lower,HB 581,MTV00008258,lower,Do Pass As Amended,2013-03-28 00:00:00,other,67,33,0
mt,2013,lower,HB 581,MTV00008259,lower,AMD-01 Redfield D/PASS,2013-03-28 00:00:00,other,62,38,0
mt,2013,lower,HB 581,MTV00008260,lower,DO PASS AS AMENDED,2013-03-25 00:00:00,other,17,3,0
mt,2013,lower,HB 582,MTV00008261,lower,Do Pass,2013-03-28 00:00:00,other,58,41,1
mt,2013,lower,HB 586,MTV00008262,lower,Do Pass,2013-03-27 00:00:00,other,88,10,2
mt,2013,lower,HB 589,MTV00008263,lower,Do Pass,2013-03-28 00:00:00,other,53,47,0
mt,2013,lower,HB 590,MTV00008264,lower,Take from HUH-to 2nd rdnHunter,2013-03-27 00:00:00,other,49,50,1
mt,2013,lower,HB 593,MTV00008265,lower,Do Pass As Amended,2013-03-28 00:00:00,other,100,0,0
mt,2013,lower,HB 593,MTV00008266,lower,AMD-02 Coffin D/PASS,2013-03-28 00:00:00,other,97,3,0
mt,2013,lower,HB 599,MTV00008267,lower,Do Pass,2013-03-27 00:00:00,other,77,21,2
mt,2013,lower,HB 604,MTV00008268,lower,Do Pass,2013-03-28 00:00:00,other,50,49,1
mt,2013,lower,HB 605,MTV00008269,lower,Do Pass,2013-03-28 00:00:00,other,97,2,1
mt,2013,lower,HB 606,MTV00008270,lower,Do Pass,2013-03-27 00:00:00,other,53,45,2
mt,2013,lower,HB 607,MTV00008271,lower,Do Pass,2013-03-27 00:00:00,other,88,10,2
mt,2013,lower,HB 608,MTV00008272,lower,Do Pass,2013-03-28 00:00:00,other,75,25,0
mt,2013,lower,HB 617,MTV00008273,lower,Do Pass,2013-03-28 00:00:00,other,68,31,1
mt,2013,lower,HB 625,MTV00008274,lower,Do Pass,2013-03-28 00:00:00,other,93,6,1
mt,2013,lower,HB 626,MTV00008275,lower,Do Pass,2013-03-28 00:00:00,other,97,2,1
mt,2013,lower,HB 627,MTV00008276,lower,Do Pass,2013-03-28 00:00:00,other,86,12,2
mt,2013,lower,HB 628,MTV00008277,lower,Do Pass,2013-03-27 00:00:00,other,40,60,0
mt,2013,lower,HB 630,MTV00008278,lower,Do Pass,2013-03-28 00:00:00,other,54,45,1
mt,2013,lower,HB 633,MTV00008279,lower,Do Pass,2013-03-28 00:00:00,other,74,25,1
mt,2013,upper,SB 143,MTV00008280,upper,DO PASS AS AMENDED,2013-03-26 00:00:00,other,6,4,0
mt,2013,upper,SB 162,MTV00008281,lower,BE CONCURRED IN AS AMENDED,2013-03-26 00:00:00,other,16,1,0
mt,2013,upper,SB 215,MTV00008282,lower,BE CONCURRED IN AS AMENDED,2013-03-26 00:00:00,other,17,0,0
mt,2013,upper,SB 250,MTV00008283,lower,BE CONCURRED IN AS AMENDED,2013-03-26 00:00:00,other,11,6,0
mt,2013,upper,SB 256,MTV00008284,lower,BE CONCURRED IN AS AMENDED,2013-03-26 00:00:00,other,10,7,0
mt,2013,upper,SB 271,MTV00008285,lower,BE CONCURRED IN,2013-03-26 00:00:00,other,18,0,0
mt,2013,upper,SB 290,MTV00008286,lower,BE CONCURRED IN,2013-03-26 00:00:00,other,11,7,0
mt,2013,upper,SB 301,MTV00008287,lower,BE CONCURRED IN,2013-03-26 00:00:00,other,16,1,0
mt,2013,upper,SB 305,MTV00008288,lower,BE CONCURRED IN AS AMENDED,2013-03-26 00:00:00,other,11,6,0
mt,2013,upper,SB 324,MTV00008289,lower,BE CONCURRED IN AS AMENDED,2013-03-26 00:00:00,other,18,0,0
mt,2013,upper,SB 355,MTV00008290,upper,DO PASS,2013-03-26 00:00:00,other,12,0,0
mt,2013,upper,SB 380,MTV00008291,upper,DO PASS AS AMENDED,2013-03-26 00:00:00,other,8,2,0
mt,2013,upper,SB 381,MTV00008292,upper,DO PASS,2013-03-26 00:00:00,other,6,4,0
mt,2013,upper,SB 397,MTV00008293,upper,DO PASS,2013-03-26 00:00:00,other,6,4,0
mt,2013,upper,SJ 14,MTV00008294,lower,BE CONCURRED IN,2013-03-26 00:00:00,other,18,0,0
mt,2013,lower,HB 116,MTV00008295,upper,BE CONCURRED IN,2013-03-26 00:00:00,other,7,3,0
mt,2013,lower,HB 117,MTV00008296,upper,BE CONCURRED IN,2013-03-26 00:00:00,other,10,0,0
mt,2013,lower,HB 118,MTV00008297,upper,BE CONCURRED IN,2013-03-26 00:00:00,other,10,0,0
mt,2013,lower,HB 133,MTV00008298,upper,BE CONCURRED IN AS AMENDED,2013-03-26 00:00:00,other,10,0,0
mt,2013,lower,HB 147,MTV00008299,upper,BE CONCURRED IN AS AMENDED,2013-03-26 00:00:00,other,10,0,0
mt,2013,lower,HB 395,MTV00008300,upper,BE CONCURRED IN AS AMENDED,2013-03-26 00:00:00,other,11,0,0
mt,2013,lower,HB 488,MTV00008301,upper,BE CONCURRED IN,2013-03-26 00:00:00,other,10,0,0
mt,2013,lower,HB 545,MTV00008302,upper,BE CONCURRED IN AS AMENDED,2013-03-26 00:00:00,other,10,0,0
mt,2013,lower,HB 566,MTV00008303,upper,BE CONCURRED IN,2013-03-26 00:00:00,other,11,0,0
mt,2013,lower,HB 593,MTV00008304,lower,DO PASS,2013-03-26 00:00:00,other,19,1,0
mt,2013,lower,HB 605,MTV00008305,lower,DO PASS,2013-03-26 00:00:00,other,17,1,0
mt,2013,lower,HB 630,MTV00008306,lower,DO PASS,2013-03-26 00:00:00,other,20,0,0
mt,2013,upper,SB 56,MTV00008307,lower,BE CONCURRED IN AS AMENDED,2013-03-26 00:00:00,other,12,8,0
mt,2013,upper,SB 11,MTV00008308,upper,Do Concur with House Amendments,2013-04-02 00:00:00,other,49,1,0
mt,2013,upper,SB 18,MTV00008309,upper,Do Concur with House Amendments,2013-04-02 00:00:00,other,50,0,0
mt,2013,upper,SB 94,MTV00008310,lower,Do Concur,2013-04-02 00:00:00,other,78,22,0
mt,2013,upper,SB 112,MTV00008311,lower,Do Concur,2013-04-02 00:00:00,other,80,20,0
mt,2013,upper,SB 120,MTV00008312,upper,Do Concur with House Amendments,2013-04-02 00:00:00,other,43,7,0
mt,2013,upper,SB 122,MTV00008313,upper,Do Concur with House Amendments,2013-04-02 00:00:00,other,50,0,0
mt,2013,upper,SB 127,MTV00008314,lower,Do Concur,2013-04-02 00:00:00,other,92,7,1
mt,2013,upper,SB 144,MTV00008315,lower,Do Concur,2013-04-02 00:00:00,other,100,0,0
mt,2013,upper,SB 183,MTV00008316,lower,Do Concur,2013-04-02 00:00:00,other,100,0,0
mt,2013,upper,SB 215,MTV00008317,lower,Do Concur,2013-04-02 00:00:00,other,99,1,0
mt,2013,upper,SB 217,MTV00008318,lower,Do Concur,2013-04-02 00:00:00,other,66,34,0
mt,2013,upper,SB 242,MTV00008319,lower,Do Concur,2013-04-02 00:00:00,other,98,2,0
mt,2013,upper,SB 250,MTV00008320,lower,Do Concur,2013-04-02 00:00:00,other,60,39,1
mt,2013,upper,SB 256,MTV00008321,lower,Do Concur,2013-04-02 00:00:00,other,57,43,0
mt,2013,upper,SB 280,MTV00008322,upper,Do Pass,2013-04-02 00:00:00,other,49,1,0
mt,2013,upper,SB 325,MTV00008323,lower,BE CONCURRED IN,2013-03-15 00:00:00,other,8,6,0
mt,2013,upper,SB 384,MTV00008324,upper,Do Pass,2013-04-02 00:00:00,other,50,0,0
mt,2013,upper,SB 395,MTV00008325,upper,Do Pass As Amended,2013-04-02 00:00:00,other,26,24,0
mt,2013,upper,SB 395,MTV00008326,upper,AMD-1 Wanzenried D/PASS,2013-04-02 00:00:00,other,31,19,0
mt,2013,upper,SB 395,MTV00008327,upper,Pass Consideration for the day-Olson,2013-04-02 00:00:00,other,7,43,0
mt,2013,upper,SB 395,MTV00008328,upper,Adopt Adverse Health Comm Rpt on SB 395,2013-04-02 00:00:00,other,23,27,0
mt,2013,upper,SB 406,MTV00008329,upper,Rerefer-from Jud to St Admin-Jent,2013-04-02 00:00:00,other,28,22,0
mt,2013,upper,SR 23,MTV00008330,upper,Do Adopt,2013-04-02 00:00:00,other,50,0,0
mt,2013,upper,SR 29,MTV00008331,upper,Do Adopt,2013-04-02 00:00:00,other,50,0,0
mt,2013,upper,SR 35,MTV00008332,upper,Do Adopt,2013-04-02 00:00:00,other,48,2,0
mt,2013,upper,SR 36,MTV00008333,upper,Do Adopt,2013-04-02 00:00:00,other,50,0,0
mt,2013,upper,SR 37,MTV00008334,upper,Do Adopt,2013-04-02 00:00:00,other,50,0,0
mt,2013,upper,SR 38,MTV00008335,upper,Do Adopt,2013-04-02 00:00:00,other,50,0,0
mt,2013,upper,SR 39,MTV00008336,upper,Do Adopt,2013-04-02 00:00:00,other,50,0,0
mt,2013,lower,HB 106,MTV00008337,upper,Do Concur,2013-03-28 00:00:00,other,47,2,1
mt,2013,lower,HB 117,MTV00008338,upper,Do Concur,2013-04-02 00:00:00,other,46,4,0
mt,2013,lower,HB 127,MTV00008339,upper,Do Concur,2013-03-28 00:00:00,other,41,8,1
mt,2013,lower,HB 170,MTV00008340,upper,Do Concur,2013-03-28 00:00:00,other,37,12,1
mt,2013,lower,HB 189,MTV00008341,upper,Do Concur,2013-03-28 00:00:00,other,36,13,1
mt,2013,lower,HB 217,MTV00008342,upper,Do Concur,2013-03-28 00:00:00,other,27,22,1
mt,2013,lower,HB 256,MTV00008343,upper,Do Concur,2013-03-28 00:00:00,other,44,5,1
mt,2013,lower,HB 287,MTV00008344,upper,Do Concur,2013-04-02 00:00:00,other,48,2,0
mt,2013,lower,HB 297,MTV00008345,upper,Do Concur,2013-03-28 00:00:00,other,30,19,1
mt,2013,lower,HB 359,MTV00008346,upper,Do Concur,2013-03-28 00:00:00,other,27,22,1
mt,2013,lower,HB 388,MTV00008347,upper,Do Concur,2013-03-28 00:00:00,other,49,0,1
mt,2013,lower,HB 451,MTV00008348,upper,Do Concur,2013-03-28 00:00:00,other,48,1,1
mt,2013,lower,HB 488,MTV00008349,upper,Do Concur,2013-04-02 00:00:00,other,44,6,0
mt,2013,lower,HB 502,MTV00008350,upper,Do Concur,2013-03-28 00:00:00,other,45,4,1
mt,2013,lower,HB 508,MTV00008351,upper,Do Concur,2013-03-28 00:00:00,other,49,0,1
mt,2013,lower,HB 513,MTV00008352,upper,Do Concur,2013-03-28 00:00:00,other,37,12,1
mt,2013,lower,HB 566,MTV00008353,upper,Do Concur,2013-04-02 00:00:00,other,49,1,0
mt,2013,lower,HB 591,MTV00008354,lower,Do Pass,2013-04-02 00:00:00,other,80,20,0
mt,2013,lower,HB 603,MTV00008355,lower,Do Pass,2013-04-02 00:00:00,other,93,7,0
mt,2013,lower,HB 614,MTV00008356,lower,Do Pass,2013-04-02 00:00:00,other,85,15,0
mt,2013,lower,HB 623,MTV00008357,lower,Do Pass,2013-04-02 00:00:00,other,60,40,0
mt,2013,lower,HJ 9,MTV00008358,upper,Do Concur,2013-03-28 00:00:00,other,41,8,1
mt,2013,upper,SB 20,MTV00008359,lower,BE CONCURRED IN,2013-03-27 00:00:00,other,20,0,0
mt,2013,upper,SB 31,MTV00008360,lower,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,9,5,0
mt,2013,upper,SB 45,MTV00008361,lower,Do Concur,2013-03-23 00:00:00,other,70,27,3
mt,2013,upper,SB 127,MTV00008362,lower,DO PASS AS AMENDED,2013-03-27 00:00:00,other,18,1,0
mt,2013,upper,SB 149,MTV00008363,lower,BE CONCURRED IN,2013-03-27 00:00:00,other,19,1,0
mt,2013,upper,SB 158,MTV00008364,lower,BE CONCURRED IN,2013-03-27 00:00:00,other,20,0,0
mt,2013,upper,SB 160,MTV00008365,lower,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,12,8,0
mt,2013,upper,SB 161,MTV00008366,lower,BE CONCURRED IN,2013-03-27 00:00:00,other,8,4,0
mt,2013,upper,SB 183,MTV00008367,lower,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,20,0,0
mt,2013,upper,SB 196,MTV00008368,lower,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,20,0,0
mt,2013,upper,SB 198,MTV00008369,lower,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,18,2,0
mt,2013,upper,SB 269,MTV00008370,lower,Do Pass As Amended,2013-04-03 00:00:00,other,61,38,1
mt,2013,upper,SB 269,MTV00008371,lower,AMD-01 Cook D/PASS,2013-04-03 00:00:00,other,100,0,0
mt,2013,upper,SB 280,MTV00008372,upper,DO PASS,2013-03-27 00:00:00,other,17,2,0
mt,2013,upper,SB 282,MTV00008373,upper,DO PASS AS AMENDED,2013-03-27 00:00:00,other,7,4,0
mt,2013,upper,SB 305,MTV00008374,lower,Do Concur,2013-04-03 00:00:00,other,62,38,0
mt,2013,upper,SB 323,MTV00008375,lower,Do Concur,2013-04-03 00:00:00,other,96,4,0
mt,2013,upper,SB 324,MTV00008376,lower,Do Concur,2013-04-03 00:00:00,other,99,0,1
mt,2013,upper,SB 335,MTV00008377,lower,Do Concur as Amended,2013-04-03 00:00:00,other,99,0,1
mt,2013,upper,SB 335,MTV00008378,lower,AMD-01 Connell D/PASS,2013-04-03 00:00:00,other,100,0,0
mt,2013,upper,SB 340,MTV00008379,lower,BE CONCURRED IN,2013-03-27 00:00:00,other,16,2,0
mt,2013,upper,SB 355,MTV00008380,upper,Do Pass,2013-04-02 00:00:00,other,50,0,0
mt,2013,upper,SB 374,MTV00008381,upper,Do Pass As Amended,2013-04-03 00:00:00,other,34,16,0
mt,2013,upper,SB 374,MTV00008382,upper,AMD-2 Olson D/PASS,2013-04-03 00:00:00,other,26,24,0
mt,2013,upper,SB 374,MTV00008383,upper,DO PASS AS AMENDED,2013-03-27 00:00:00,other,7,3,0
mt,2013,upper,SB 381,MTV00008384,upper,Do Pass,2013-04-03 00:00:00,other,26,24,0
mt,2013,upper,SB 384,MTV00008385,upper,DO PASS,2013-03-27 00:00:00,other,12,0,0
mt,2013,upper,SB 386,MTV00008386,upper,Do Pass,2013-04-02 00:00:00,other,46,4,0
mt,2013,upper,SB 387,MTV00008387,upper,AMD-1 Peterson D/PASS,2013-04-03 00:00:00,other,27,23,0
mt,2013,upper,SB 394,MTV00008388,upper,DO PASS,2013-03-27 00:00:00,other,7,4,0
mt,2013,upper,SB 395,MTV00008389,upper,Rerefer-to Finance-Ripley,2013-04-02 00:00:00,other,24,26,0
mt,2013,upper,SB 396,MTV00008390,upper,DO PASS,2013-03-27 00:00:00,other,12,2,0
mt,2013,upper,SB 397,MTV00008391,upper,AMD-1 Boulanger D/PASS,2013-04-03 00:00:00,other,44,6,0
mt,2013,upper,SB 398,MTV00008392,upper,DO PASS AS AMENDED,2013-03-27 00:00:00,other,12,0,0
mt,2013,upper,SB 400,MTV00008393,upper,Do Pass,2013-04-03 00:00:00,other,34,16,0
mt,2013,upper,SB 401,MTV00008394,upper,DO PASS,2013-03-27 00:00:00,other,10,4,0
mt,2013,upper,SJ 18,MTV00008395,lower,Do Concur,2013-04-03 00:00:00,other,61,39,0
mt,2013,upper,SR 47,MTV00008396,upper,Take from Comm-to OB #11-Day 70-Lewis,2013-04-03 00:00:00,other,32,18,0
mt,2013,lower,HB 9,MTV00008397,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,14,6,0
mt,2013,lower,HB 30,MTV00008398,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,4,3,0
mt,2013,lower,HB 46,MTV00008399,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,7,0,0
mt,2013,lower,HB 66,MTV00008400,upper,Do Concur,2013-04-02 00:00:00,other,44,6,0
mt,2013,lower,HB 78,MTV00008401,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,7,0,0
mt,2013,lower,HB 84,MTV00008402,upper,Do Concur,2013-04-02 00:00:00,other,50,0,0
mt,2013,lower,HB 95,MTV00008403,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,7,0,0
mt,2013,lower,HB 104,MTV00008404,upper,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,12,0,0
mt,2013,lower,HB 122,MTV00008405,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,6,1,0
mt,2013,lower,HB 124,MTV00008406,upper,Do Concur,2013-04-02 00:00:00,other,41,9,0
mt,2013,lower,HB 145,MTV00008407,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,4,3,0
mt,2013,lower,HB 182,MTV00008408,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,6,4,0
mt,2013,lower,HB 208,MTV00008409,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,7,5,0
mt,2013,lower,HB 213,MTV00008410,lower,Do Pass,2013-04-03 00:00:00,other,56,43,1
mt,2013,lower,HB 217,MTV00008411,lower,Do Concur with SA,2013-04-03 00:00:00,other,69,31,0
mt,2013,lower,HB 240,MTV00008412,upper,Do Concur,2013-04-03 00:00:00,other,28,22,0
mt,2013,lower,HB 240,MTV00008413,upper,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,6,4,0
mt,2013,lower,HB 259,MTV00008414,upper,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,10,0,0
mt,2013,lower,HB 286,MTV00008415,upper,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,9,1,0
mt,2013,lower,HB 287,MTV00008416,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,10,2,0
mt,2013,lower,HB 299,MTV00008417,upper,Do Concur,2013-04-02 00:00:00,other,48,2,0
mt,2013,lower,HB 301,MTV00008418,upper,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,10,0,0
mt,2013,lower,HB 313,MTV00008419,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,7,3,0
mt,2013,lower,HB 320,MTV00008420,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,7,0,0
mt,2013,lower,HB 354,MTV00008421,lower,DO PASS AS AMENDED,2013-03-22 00:00:00,other,21,0,0
mt,2013,lower,HB 357,MTV00008422,lower,Do Pass,2013-03-28 00:00:00,other,47,53,0
mt,2013,lower,HB 377,MTV00008423,lower,DO PASS AS AMENDED,2013-03-22 00:00:00,other,14,7,0
mt,2013,lower,HB 392,MTV00008424,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,9,5,0
mt,2013,lower,HB 395,MTV00008425,upper,Do Concur,2013-04-03 00:00:00,other,50,0,0
mt,2013,lower,HB 410,MTV00008426,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,6,1,0
mt,2013,lower,HB 415,MTV00008427,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,6,4,0
mt,2013,lower,HB 423,MTV00008428,lower,Do Pass As Amended,2013-04-03 00:00:00,other,56,44,0
mt,2013,lower,HB 423,MTV00008429,lower,"AMD-01 Smith, C. D/PASS",2013-04-03 00:00:00,other,80,20,0
mt,2013,lower,HB 423,MTV00008430,lower,DO PASS AS AMENDED,2013-03-27 00:00:00,other,11,7,0
mt,2013,lower,HB 443,MTV00008431,lower,Do Pass,2013-04-02 00:00:00,other,46,51,3
mt,2013,lower,HB 446,MTV00008432,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,5,4,0
mt,2013,lower,HB 448,MTV00008433,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,7,0,0
mt,2013,lower,HB 454,MTV00008434,lower,DO PASS AS AMENDED,2013-03-22 00:00:00,other,14,7,0
mt,2013,lower,HB 461,MTV00008435,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,6,1,0
mt,2013,lower,HB 465,MTV00008436,upper,Do Concur,2013-04-02 00:00:00,other,37,13,0
mt,2013,lower,HB 496,MTV00008437,lower,DO PASS AS AMENDED,2013-03-27 00:00:00,other,11,8,0
mt,2013,lower,HB 498,MTV00008438,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,7,0,0
mt,2013,lower,HB 522,MTV00008439,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,12,0,0
mt,2013,lower,HB 533,MTV00008440,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,12,2,0
mt,2013,lower,HB 546,MTV00008441,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,5,4,0
mt,2013,lower,HB 547,MTV00008442,upper,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,9,5,0
mt,2013,lower,HB 552,MTV00008443,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,7,0,0
mt,2013,lower,HB 554,MTV00008444,upper,BE CONCURRED IN AS AMENDED,2013-03-27 00:00:00,other,7,0,0
mt,2013,lower,HB 564,MTV00008445,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,9,5,0
mt,2013,lower,HB 580,MTV00008446,lower,DO PASS,2013-03-22 00:00:00,other,21,0,0
mt,2013,lower,HB 589,MTV00008447,lower,DO PASS AS AMENDED,2013-03-27 00:00:00,other,14,6,0
mt,2013,lower,HB 593,MTV00008448,lower,Do Pass,2013-04-02 00:00:00,other,95,2,3
mt,2013,lower,HB 599,MTV00008449,lower,DO PASS AS AMENDED,2013-03-22 00:00:00,other,21,0,0
mt,2013,lower,HB 603,MTV00008450,lower,DO PASS AS AMENDED,2013-03-27 00:00:00,other,15,5,0
mt,2013,lower,HB 605,MTV00008451,lower,Do Pass,2013-04-02 00:00:00,other,95,2,3
mt,2013,lower,HB 606,MTV00008452,lower,DO PASS,2013-03-22 00:00:00,other,15,6,0
mt,2013,lower,HB 608,MTV00008453,lower,Do Pass,2013-04-02 00:00:00,other,67,30,3
mt,2013,lower,HB 614,MTV00008454,lower,DO PASS,2013-03-27 00:00:00,other,20,0,0
mt,2013,lower,HB 626,MTV00008455,lower,Do Pass,2013-04-02 00:00:00,other,95,2,3
mt,2013,lower,HB 634,MTV00008456,lower,Do Pass As Amended,2013-04-03 00:00:00,other,64,36,0
mt,2013,lower,HB 634,MTV00008457,lower,AMD-02 Wagoner D/PASS,2013-04-03 00:00:00,other,85,14,1
mt,2013,lower,HB 634,MTV00008458,lower,AMD-01 Wagoner D/PASS,2013-04-03 00:00:00,other,84,16,0
mt,2013,lower,HB 634,MTV00008459,lower,DO PASS,2013-03-27 00:00:00,other,11,7,0
mt,2013,lower,HB 635,MTV00008460,lower,Do Pass,2013-04-03 00:00:00,other,58,42,0
mt,2013,lower,HB 635,MTV00008461,lower,DO PASS,2013-03-27 00:00:00,other,17,1,0
mt,2013,lower,HJ 5,MTV00008462,upper,BE CONCURRED IN,2013-03-27 00:00:00,other,7,5,0
mt,2013,upper,SB 23,MTV00008463,upper,Do Concur with Governor's Amendments,2013-04-04 00:00:00,other,47,3,0
mt,2013,upper,SB 31,MTV00008464,lower,Do Concur,2013-04-04 00:00:00,other,60,40,0
mt,2013,upper,SB 44,MTV00008465,upper,Do Concur with Governor's Amendments,2013-04-04 00:00:00,other,50,0,0
mt,2013,upper,SB 94,MTV00008466,lower,Do Concur,2013-04-03 00:00:00,other,78,21,1
mt,2013,upper,SB 112,MTV00008467,lower,Do Concur,2013-04-03 00:00:00,other,76,22,2
mt,2013,upper,SB 127,MTV00008468,lower,Do Concur,2013-04-03 00:00:00,other,92,7,1
mt,2013,upper,SB 143,MTV00008469,upper,Do Pass,2013-04-04 00:00:00,other,31,19,0
mt,2013,upper,SB 144,MTV00008470,lower,Do Concur,2013-04-03 00:00:00,other,98,0,2
mt,2013,upper,SB 183,MTV00008471,lower,Do Concur,2013-04-03 00:00:00,other,98,0,2
mt,2013,upper,SB 215,MTV00008472,lower,Do Concur,2013-04-03 00:00:00,other,98,1,1
mt,2013,upper,SB 217,MTV00008473,lower,Do Concur,2013-04-03 00:00:00,other,72,27,1
mt,2013,upper,SB 240,MTV00008474,upper,Do Pass,2013-04-04 00:00:00,other,40,9,1
mt,2013,upper,SB 242,MTV00008475,lower,Do Concur,2013-04-03 00:00:00,other,97,2,1
mt,2013,upper,SB 250,MTV00008476,lower,Do Concur,2013-04-03 00:00:00,other,60,39,1
mt,2013,upper,SB 280,MTV00008477,upper,Do Pass,2013-04-03 00:00:00,other,50,0,0
mt,2013,upper,SB 282,MTV00008478,upper,Do Pass,2013-04-04 00:00:00,other,39,11,0
mt,2013,upper,SB 346,MTV00008479,upper,Do Concur with House Amendments,2013-04-04 00:00:00,other,44,6,0
mt,2013,upper,SB 369,MTV00008480,upper,Do Pass,2013-04-04 00:00:00,other,49,0,1
mt,2013,upper,SB 380,MTV00008481,upper,Do Pass As Amended,2013-04-04 00:00:00,other,29,21,0
mt,2013,upper,SB 380,MTV00008482,upper,AMD-1 Vincent D/PASS,2013-04-04 00:00:00,other,50,0,0
mt,2013,upper,SB 384,MTV00008483,upper,Do Pass,2013-04-03 00:00:00,other,50,0,0
mt,2013,upper,SB 387,MTV00008484,upper,Do Pass As Amended,2013-04-03 00:00:00,other,26,24,0
mt,2013,upper,SB 387,MTV00008485,upper,DO PASS AS AMENDED,2013-03-28 00:00:00,other,7,5,0
mt,2013,upper,SB 392,MTV00008486,upper,Do Pass,2013-04-04 00:00:00,other,48,2,0
mt,2013,upper,SB 394,MTV00008487,upper,Do Pass,2013-04-04 00:00:00,other,26,24,0
mt,2013,upper,SB 396,MTV00008488,upper,Do Pass,2013-04-04 00:00:00,other,38,12,0
mt,2013,upper,SB 397,MTV00008489,upper,Do Pass As Amended,2013-04-03 00:00:00,other,30,20,0
mt,2013,upper,SB 398,MTV00008490,upper,Do Pass,2013-04-04 00:00:00,other,36,14,0
mt,2013,upper,SB 400,MTV00008491,upper,DO PASS AS AMENDED,2013-03-28 00:00:00,other,9,1,0
mt,2013,upper,SB 401,MTV00008492,upper,Do Pass,2013-04-04 00:00:00,other,46,4,0
mt,2013,upper,SB 405,MTV00008493,upper,Do Pass,2013-04-04 00:00:00,other,29,21,0
